Sample,,,,,,,SOTALOL HYDROCHLORIDE Results,,IS_SPARTEINE Results,,GALANTAMINE Results,,NALOXONE HYDROCHLORIDE Results,,FENSPIRIDE HYDROCHLORIDE Results,,PIDOTIMOD Results,,CLONIDINE HYDROCHLORIDE Results,,SUMATRIPTAN SUCCINATE Results,,NEOSTIGMINE BROMIDE Results,,TINIDAZOLE Results,,ROXATIDINE ACETATE HYDROCHLORIDE Results,,IS_EMETINE Results,,FAMCICLOVIR Results,,ZIDOVUDINE [AZT] Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,IS_SULFAMETHOXAZOLE Results,,BRIVUDINE Results,,DIACETAMATE Results,,IS_EYTHROMYCINE Results,,VILAZODONE HYDROCHLORIDE Results,,PHENAZOPYRIDINE HYDROCHLORIDE Results,,OMEPRAZOLE Results,,DILTIAZEM HYDROCHLORIDE Results,,PERICIAZINE Results,,PANTOPRAZOLE Results,,ERGOTAMINE TARTRATE Results,,FLUOXETINE Results,,RAMIPRIL Results,,BENAZEPRIL HYDROCHLORIDE Results,,ENTACAPONE Results,,METAXALONE Results,,MEBENDAZOLE Results,,RILUZOLE Results,,CETIRIZINE HYDROCHLORIDE Results,,QUINAPRIL HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,PRANOPROFEN Results,,FAMPROFAZONE Results,,TOLAZAMIDE Results,,BISACODYL Results,,CARISOPRODOL Results,,TRANDOLAPRIL Results,,KETOROLAC TROMETHAMINE Results,,VORICONAZOLE Results,,TELMISARTAN Results,,GRISEOFULVIN Results,,RAMELTEON Results,,IS_MIFEPRISTONE Results,,BICALUTAMIDE Results,,LOSARTAN Results,,IRBESARTAN Results,,EZETIMIBE Results,,REPAGLINIDE Results,,DEFLAZACORT Results,,ARTEMISININ Results,,SULFASALAZINE Results,,NITRENDIPINE Results,,DIFLORASONE DIACETATE Results,,VALSARTAN Results,,RACECADOTRIL Results,,LEVONORGESTREL Results,,ETODOLAC Results,,TRANILAST Results,,OXAPROZIN Results,,PACLITAXEL Results,,CYPROTERONE ACETATE Results,,INDOMETHACIN Results,,NORETHINDRONE ACETATE Results,,NATEGLINIDE Results,,DANAZOL Results,,IS_IPRIFLAVONE Results,,RITONAVIR Results,,LOVASTATIN Results,
,!,MZ009F-Plate1-L070-OD333-T02,MZ009F-Plate1-L070-OD333-T02.d,Sample,,10/20/2017 3:41 PM,0.975,2225710,1.053,2593165,1.065,3282481,1.165,3054065,1.165,4679397,1.299,210233,1.176,6668437,1.244,2610187,1.176,1731208,1.669,1020402,1.792,1873438,1.613,3480850,1.971,7346545,2.015,4699,1.993,1015234,1.971,8921417,2.228,4200962,2.083,16444,2.351,19556,2.463,2057196,2.575,5348940,2.597,5950885,2.899,5558900,2.821,14598171,2.832,8379646,3.112,10998999,3.157,92510,3.168,4122982,3.392,19206917,3.492,1228767,3.526,689613,3.492,3209956,3.604,3569760,3.627,5552077,3.593,6581181,3.593,9097856,3.694,6809,3.638,3186227,3.682,12521841,3.682,24027997,4.007,4677,3.738,1276854,3.716,9124257,3.772,3365491,3.806,3394754,3.750,7328968,3.817,10263087,3.873,10530563,3.839,6068692,3.973,669788,4.007,8337250,4.074,17739458,4.096,205449,4.130,16529790,4.152,11733995,4.219,7899,4.398,77659,4.342,1571771,4.354,9363551,4.421,6917797,4.398,1256212,4.421,11734703,4.466,1176766,4.398,238737,4.488,14585146,4.577,234153,4.589,9349061,4.611,2341054,4.667,9954284,4.790,7955650,4.768,10475,4.779,11247374,4.868,9523203,5.014,4463162
,!,MZ009F-Plate1-L071-OD333-T02,MZ009F-Plate1-L071-OD333-T02.d,Sample,,10/20/2017 3:47 PM,0.987,2274838,1.065,2569650,1.077,3074716,1.177,3215623,1.177,4838586,1.312,231620,1.189,6972515,1.256,2774311,1.189,1857682,1.681,1278278,1.793,3776173,1.636,3982462,1.972,7471642,2.028,6312,1.994,1110956,1.972,8716600,2.240,3922674,2.084,20330,2.363,23557,2.464,2361890,2.576,5367385,2.587,6087391,2.900,5531454,2.822,14430825,2.833,8700971,3.113,10883845,3.158,128929,3.169,3826093,3.394,20132003,3.493,1265671,3.527,873960,3.493,2894711,3.616,3288871,3.627,5798911,3.594,6033045,3.594,8782944,3.695,8060,3.639,3609187,3.695,11827122,3.695,21297162,4.019,5278,3.739,1284077,3.717,9409481,3.773,3831989,3.806,3687650,3.762,7585352,3.818,10469334,3.874,10440528,3.851,6154481,3.974,648231,4.008,8733981,4.075,18221144,4.108,141595,4.131,17500012,4.153,12863027,4.198,3250,4.399,166739,4.343,1511247,4.355,8678508,4.422,7160059,4.399,1841985,4.433,11450282,4.466,1318355,4.399,248854,4.500,14126320,4.578,249262,4.601,9222375,4.612,2511384,4.668,10359943,4.802,8316403,4.780,18944,4.780,11008667,4.869,9276538,5.026,4043041
,!,MZ009F-Plate1-L072-OD333-T02,MZ009F-Plate1-L072-OD333-T02.d,Sample,,10/20/2017 3:54 PM,0.975,2726296,1.042,2973627,1.053,3270260,1.165,3300076,1.154,4791261,1.299,237151,1.176,7305123,1.243,2915417,1.165,1877152,1.669,935132,1.792,1827244,1.624,3827905,1.971,7961585,2.026,5355,1.993,1030310,1.971,9599380,2.228,4358447,2.094,19400,2.362,25583,2.463,2228255,2.563,5079840,2.597,6321469,2.899,5837308,2.810,15903739,2.832,9145587,3.112,11505163,3.156,108067,3.156,4136284,3.380,20415823,3.492,1353907,3.526,696325,3.492,3256093,3.604,3792560,3.626,5944550,3.593,6627827,3.593,9426441,3.705,4267,3.637,3421437,3.693,12916947,3.693,24098749,4.007,4278,3.738,1320468,3.716,9463769,3.772,3543236,3.805,3607840,3.761,8040234,3.816,11090300,3.872,11643734,3.839,6626042,3.973,694055,4.007,9364459,4.074,21109753,4.107,112304,4.130,19506632,4.152,13710882,4.197,16803,4.398,60225,4.342,1651361,4.353,10070444,4.421,7705725,4.398,1177240,4.432,12805447,4.465,1286291,4.398,241345,4.488,15843866,4.577,271334,4.588,10122141,4.611,2562494,4.667,11062979,4.790,9122749,4.779,11178,4.767,12280428,4.868,10562370,5.013,4595982
,!,MZ009F-Plate1-L073-OD333-T02,MZ009F-Plate1-L073-OD333-T02.d,Sample,,10/20/2017 4:00 PM,0.987,2149790,1.054,2611518,1.076,3038687,1.166,3267639,1.166,4859100,1.311,228979,1.188,6911923,1.255,2769878,1.188,1801804,1.680,795445,1.803,1310542,1.636,3786368,1.971,7174214,1.882,6284,1.994,1049273,1.971,9031881,2.240,4294843,2.083,18999,2.363,19230,2.475,2138218,2.575,5175059,2.598,6067792,2.900,5610360,2.821,14684280,2.833,8396910,3.112,10949625,3.157,109566,3.168,3999087,3.392,20159848,3.493,1306016,3.526,683894,3.493,3062518,3.616,3689121,3.627,5751601,3.593,6172500,3.593,9342291,3.705,1518,3.638,3690986,3.694,12440360,3.694,21600864,4.018,4822,3.739,1288470,3.716,9662889,3.772,3811851,3.806,3714749,3.761,7874989,3.817,10519346,3.873,10885396,3.851,5836801,3.974,666863,4.018,8784688,4.074,18463249,4.108,125181,4.130,17734764,4.153,13004165,4.209,2253,4.410,34382,4.354,1530457,4.354,8929138,4.421,7133386,4.399,1060762,4.433,11753872,4.466,1351534,4.399,251665,4.500,14390665,4.578,242933,4.600,9483045,4.611,2501153,4.667,10480341,4.802,8275710,4.790,8009,4.779,10796847,4.869,9320627,5.025,3983393
!,!,MZ009F-Plate1-L074-OD333-T02,MZ009F-Plate1-L074-OD333-T02.d,Sample,,10/20/2017 4:07 PM,0.974,2236523,1.042,2511066,1.064,3245952,1.165,3067889,1.165,4582272,1.299,208351,1.176,6369589,1.243,2632327,1.176,1707902,1.668,889289,1.802,1435485,1.635,3273294,1.970,7171288,1.758,8512,1.993,1002371,1.970,8902165,2.228,4254889,2.093,17329,2.351,22158,2.462,1952481,2.574,4792030,2.597,5890390,2.899,5269379,2.820,13767919,2.832,8217595,3.111,10182887,3.145,87162,3.167,3896830,3.391,18520168,3.492,1188497,3.525,590622,3.492,3247250,3.604,3562424,3.626,5203478,3.592,6395107,3.592,9015099,3.693,7599,3.637,3272957,3.682,11698912,3.693,23264442,4.018,3118,3.738,1272697,3.715,9170145,3.771,3374229,3.805,3332519,3.749,7797597,3.816,9976729,3.872,10352957,3.839,5586170,3.973,662013,4.006,8116506,4.073,17126589,4.096,230882,4.129,15857434,4.152,11025963,,,4.409,34367,4.342,1466869,4.353,9070672,4.420,6710647,4.398,1090326,4.431,11339398,4.465,1124339,4.398,218455,4.487,14145746,4.577,235421,4.588,9351892,4.610,2104608,4.666,9268282,4.789,8068552,4.778,11834,4.767,10760055,4.868,9421220,5.013,4092420
,!,MZ009F-Plate1-L075-OD333-T02,MZ009F-Plate1-L075-OD333-T02.d,Sample,,10/20/2017 4:13 PM,0.987,2053949,1.054,2371128,1.065,2719042,1.166,3219705,1.166,4881872,1.300,223121,1.188,6154552,1.255,2861553,1.188,1550705,1.680,865210,1.803,1396457,1.647,3542355,1.971,6672026,2.016,7576,1.993,992167,1.971,8661573,2.240,4098708,2.094,19085,2.351,20167,2.463,1973496,2.575,5079903,2.598,5937556,2.900,5219081,2.821,13647929,2.833,8679424,3.112,11042618,3.157,108017,3.168,3908580,3.392,19410421,3.493,1226927,3.526,627013,3.493,3321388,3.604,3561781,3.627,5228647,3.593,6307831,3.593,8722812,3.683,2434,3.638,3721319,3.694,12123596,3.694,22132969,4.007,3396,3.739,1370607,3.716,9514815,3.772,3977614,3.806,3641326,3.750,7956234,3.817,10687806,3.873,10623608,3.851,5784324,3.974,612819,4.018,7949902,4.086,16439248,4.108,162434,4.141,16191615,4.153,11863445,4.421,1039,4.399,37263,4.354,1400955,4.354,8440571,4.421,6544729,4.399,952273,4.432,11141017,4.466,1265534,4.399,244813,4.499,13198066,4.578,234247,4.600,9393692,4.611,2258084,4.667,9554411,4.802,7887190,4.790,11858,4.779,10840374,4.869,8897238,5.025,3838257
!,!,MZ009F-Plate1-L076-OD333-T02,MZ009F-Plate1-L076-OD333-T02.d,Sample,,10/20/2017 4:20 PM,0.963,2208055,1.041,2538544,1.064,2944619,1.153,3153954,1.153,4683024,1.299,211678,1.176,5898436,1.243,2807533,1.176,1720352,1.668,937879,1.791,1877007,1.623,3417346,1.970,6885193,1.757,12046,1.992,954498,1.970,8622908,2.227,4161328,2.082,18718,2.317,15732,2.462,2019412,2.574,4790068,2.596,5821004,2.899,5133714,2.820,13392880,2.831,8551961,3.111,10598070,3.156,97842,3.167,3777182,3.393,18589362,3.491,1122151,3.525,612273,3.491,3185941,3.603,3329477,3.626,5026348,3.592,6479746,3.592,8440782,3.704,7893,3.637,3359252,3.693,12098914,3.693,24059766,4.006,4171,3.738,1283844,3.715,9148373,3.771,3526909,3.805,3267150,3.749,7042929,3.816,10284856,3.872,10499848,3.849,5476825,3.972,609928,4.006,7631287,4.073,16085983,4.107,214340,4.129,15477386,4.151,10579673,,,4.409,45879,4.342,1358393,4.353,8782447,4.420,6590730,4.398,1097242,4.431,10897142,4.465,1117769,4.398,213580,4.487,13173313,4.577,233655,4.588,9220395,4.610,2154236,4.666,8490744,4.789,7861195,4.767,10858,4.767,10775902,4.867,9279976,5.013,4074404
!,!,MZ009F-Plate1-L077-OD333-T02,MZ009F-Plate1-L077-OD333-T02.d,Sample,,10/20/2017 4:26 PM,0.988,2006702,1.055,2473081,1.066,2771187,1.167,3183243,1.167,4742243,1.312,231298,1.189,6150338,1.245,2770512,1.189,1017898,1.682,927284,1.805,1426622,1.637,3746669,1.972,6871410,2.017,7430,1.995,1098311,1.972,8752066,2.230,4200758,2.096,18687,2.330,14336,2.476,2097772,2.577,5004462,2.599,5885052,2.901,5134607,2.823,13628313,2.834,8755755,3.114,10815766,3.158,108577,3.170,3882582,3.393,19287762,3.494,1209148,3.527,695053,3.494,3202037,3.617,3304045,3.628,5324196,3.595,6020689,3.595,8647332,3.684,7175,3.639,3683455,3.695,12081169,3.695,21940328,3.662,1794,3.740,1374879,3.718,9158546,3.774,3970581,3.807,3529832,3.751,7824555,3.818,10428655,3.874,10483598,3.852,5814773,3.975,634002,4.009,8024512,4.076,16122627,4.098,212348,4.132,15961975,4.154,11603125,,,4.411,59377,4.344,1400357,4.355,8260417,4.422,6607827,4.400,1059824,4.434,11070631,4.467,1228985,4.400,235215,4.501,13015878,4.579,238681,4.601,9296772,4.613,2293023,4.669,9408408,4.803,7900149,4.769,9464,4.780,10959533,4.870,9216855,5.015,3578689
!,!,MZ009F-Plate1-L078-OD333-T02,MZ009F-Plate1-L078-OD333-T02.d,Sample,,10/20/2017 4:33 PM,0.974,2298935,1.041,2639044,1.052,3178148,1.153,3256203,1.153,4697880,1.298,215522,1.175,6302857,1.243,2870734,1.175,1916555,1.668,1016364,1.791,2093278,1.623,3610609,1.970,6932904,1.880,6338,1.992,990638,1.970,8836612,2.227,4148428,2.082,19523,2.350,15980,2.462,2016015,2.574,5083331,2.596,5993237,2.898,5119550,2.820,13316245,2.831,9021380,3.111,10959611,3.156,101819,3.167,3914626,3.390,19236326,3.491,1178639,3.525,640981,3.491,3145899,3.603,3335496,3.625,5347844,3.592,6343420,3.592,8562128,,,3.637,3431028,3.681,12304858,3.693,24175984,4.006,4448,3.737,1293518,3.715,8860741,3.771,3551791,3.804,3382633,3.748,7259070,3.816,10676729,3.872,10915226,3.838,5860691,3.972,655068,4.006,8169331,4.073,16834341,4.095,238718,4.129,16171183,4.151,11100400,4.196,4569,4.397,43401,4.341,1428197,4.353,9054890,4.420,6921627,4.397,1119707,4.431,11350791,4.464,1173516,4.397,220491,4.487,13949722,4.576,243402,4.588,9712690,4.610,2252947,4.666,10062091,4.789,8201488,4.778,10173,4.778,11189823,4.867,9531698,5.013,4227352
!,!,MZ009F-Plate1-L079-OD333-T02,MZ009F-Plate1-L079-OD333-T02.d,Sample,,10/20/2017 4:39 PM,0.996,2070066,1.063,2461460,1.085,2727353,1.175,3210879,1.175,4750174,1.309,232049,1.197,6449562,1.253,2772369,1.186,1778304,1.678,964541,1.801,1952176,1.645,3496249,1.969,6800960,2.025,6724,2.003,1035443,1.969,8130594,2.238,3921430,2.092,19185,2.327,17640,2.473,2085851,2.573,5342558,2.596,5985790,2.898,5253607,2.819,14372101,2.842,8931384,3.110,10873356,3.155,123704,3.166,4054601,3.395,19820468,3.491,1241404,3.524,679843,3.491,3144043,3.614,3342755,3.625,5595527,3.591,6129827,3.591,8768388,3.692,1782,3.636,3715618,3.692,12262561,3.692,22106695,4.016,4678,3.737,1357197,3.714,8899713,3.770,3996289,3.804,3517921,3.759,7489813,3.815,10521793,3.871,10830316,3.849,5828588,3.972,651774,4.016,8274907,4.072,16097563,4.106,250522,4.140,15991719,4.151,11825043,,,4.408,42583,4.352,1394640,4.352,8223870,4.419,6636209,4.397,1273907,4.430,11022924,4.464,1291099,4.397,229761,4.498,13329772,4.576,229515,4.598,9463518,4.609,2263117,4.665,9729291,4.800,7976282,4.777,8791,4.777,10767342,4.867,8941326,5.023,3767765
,!,MZ009F-Plate1-L080-OD333-T02,MZ009F-Plate1-L080-OD333-T02.d,Sample,,10/20/2017 4:45 PM,0.976,2156037,1.043,2767380,1.065,3017594,1.166,3125671,1.166,4295961,1.300,211470,1.189,5988880,1.244,2611448,1.177,1727793,1.670,904579,1.793,1494684,1.625,3340411,1.972,6653285,1.815,8896,1.994,960611,1.972,8463530,2.229,3951351,2.084,19041,2.352,19750,2.464,1931184,2.565,4512259,2.587,5821848,2.900,4930276,2.822,11715711,2.833,8594869,3.113,10479418,3.158,101258,3.169,3949165,3.392,18611686,3.493,1115636,3.527,591744,3.493,3270902,3.605,3270511,3.616,5067667,3.594,6518342,3.594,8545586,3.695,4013,3.627,3315452,3.683,12172948,3.695,24205017,4.008,5203,3.739,1290670,3.717,9099167,3.773,3389850,3.806,3267150,3.750,7261072,3.818,10346616,3.874,10552228,3.840,5877864,3.974,634007,4.008,7684777,4.075,18151404,4.108,103636,4.131,16976683,4.153,12028643,4.388,2172,4.399,48391,4.343,1352468,4.355,8814515,4.422,6473294,4.399,875758,4.433,11282168,4.466,1107434,4.399,193943,4.489,13141012,4.578,236992,4.590,9286098,4.612,2043369,4.668,9399811,4.791,7875782,4.769,10279,4.769,10910602,4.869,9133908,5.015,3987681
,!,MZ009F-Plate1-L081-OD333-T02,MZ009F-Plate1-L081-OD333-T02.d,Sample,,10/20/2017 4:52 PM,0.983,1892442,1.050,2490065,1.072,2652929,1.173,3183345,1.173,4753315,1.307,216492,1.196,5975631,1.251,2680500,1.184,1662517,1.677,915344,1.800,1727564,1.643,3694071,1.967,6463441,2.023,6619,1.990,1025287,1.967,8566211,2.236,4179966,2.091,20101,2.359,15696,2.471,2032046,2.572,5197235,2.594,5989613,2.907,4925640,2.818,13372603,2.840,8579975,3.109,10575000,3.153,88182,3.165,3863968,3.399,18768849,3.489,1159372,3.523,622963,3.489,3180135,3.612,3220718,3.623,5277412,3.590,6051461,3.601,8335632,3.679,2279,3.634,3617078,3.690,11901339,3.690,21609286,4.015,4979,3.735,1334229,3.713,9049941,3.780,3833266,3.802,3493109,3.757,7249737,3.813,10135105,3.869,10428581,3.847,5596476,3.970,623328,4.015,7752848,4.082,17404790,4.104,73263,4.138,16394631,4.149,12222467,4.205,13174,4.406,45625,4.350,1347185,4.362,8194997,4.418,6359972,4.395,909783,4.429,10973510,4.462,1215148,4.406,227532,4.496,12746545,4.574,227706,4.597,9154885,4.608,2229451,4.664,9360554,4.798,7622734,4.776,7908,4.776,10304069,4.865,8847698,5.022,3798802
!,!,MZ009F-Plate1-L082-OD333-T02,MZ009F-Plate1-L082-OD333-T02.d,Sample,,10/20/2017 4:58 PM,0.974,2017356,1.041,2479560,1.064,3049879,1.164,3323131,1.153,4827281,1.287,227553,1.176,6262325,1.243,2805887,1.176,1804421,1.668,911154,1.791,1367466,1.623,3628711,1.970,6996356,1.880,14452,1.992,957970,1.970,8855040,2.227,4076916,2.082,18993,2.361,21718,2.462,1964800,2.574,5003599,2.596,5746695,2.898,5131226,2.820,14200975,2.831,8707412,3.111,10879352,3.156,113780,3.167,3896086,3.391,19389036,3.491,1178752,3.525,568737,3.491,3331739,3.603,3440497,3.626,5239292,3.592,6626167,3.592,8958465,3.693,1335,3.637,3481908,3.693,12438527,3.693,24674027,4.006,4830,3.737,1299159,3.715,9100779,3.771,3550833,3.805,3295948,3.760,7400263,3.816,10558764,3.872,10904250,3.849,5769656,3.972,650593,4.017,8014092,4.073,19369309,4.107,89093,4.129,17601206,4.151,12906660,,,4.409,27201,4.353,1376171,4.353,9028425,4.420,6733434,4.397,1001116,4.431,11196525,4.465,1150862,4.397,221438,4.498,13617734,4.576,239314,4.588,9423242,4.610,2210317,4.666,9423664,4.789,7943129,4.767,6269,4.778,10801693,4.867,9556388,5.013,4110117
,!,MZ009F-Plate1-L083-OD333-T02,MZ009F-Plate1-L083-OD333-T02.d,Sample,,10/20/2017 5:05 PM,0.988,2002563,1.044,2263057,1.066,2944548,1.167,3261380,1.167,4910862,1.301,231144,1.189,6362736,1.245,2873148,1.189,1045979,1.670,953779,1.804,2116919,1.636,3555000,1.972,6977898,2.017,6062,1.994,1020795,1.972,8302330,2.241,4026705,2.084,19933,2.330,16556,2.464,2173935,2.576,4968513,2.629,5848277,2.901,5061580,2.822,14139692,2.834,8821131,3.113,10929447,3.158,128259,3.169,3835639,3.395,19779125,3.494,1232000,3.527,640736,3.494,3231134,3.617,3401771,3.628,5544539,3.594,6260576,3.594,8775380,3.706,1655,3.639,3780374,3.684,12279720,3.695,22323984,4.031,4153,3.740,1408018,3.717,9547368,3.773,3953409,3.807,3610864,3.762,7649522,3.818,10582472,3.874,10894288,3.852,5564442,3.975,631940,4.019,8137087,4.075,11802525,4.109,801635,4.142,12555138,4.165,8197595,4.579,2892,4.411,23861,4.355,1386958,4.355,7980713,4.422,6521189,4.400,1230992,4.433,10981376,4.467,1248973,4.400,232643,4.500,13154738,4.579,205485,4.601,9086609,4.612,2187745,4.668,9439043,4.802,7992938,4.769,6454,4.780,10252728,4.870,9167723,5.015,3684909
!,!,MZ009F-Plate1-L084-OD333-T02,MZ009F-Plate1-L084-OD333-T02.d,Sample,,10/20/2017 5:11 PM,0.975,2173565,1.054,2444314,1.065,3264997,1.166,3370831,1.166,4664803,1.289,216728,1.177,6210177,1.244,2700497,1.177,1808761,1.669,894800,1.792,1545190,1.624,3544480,1.971,6984127,1.781,12034,1.993,966244,1.960,8815101,2.228,4132892,2.083,18727,2.351,13485,2.463,2035641,2.575,4803471,2.598,5964997,2.900,5288147,2.821,13698800,2.832,8871166,3.112,11024651,3.157,89518,3.168,3921793,3.390,19018453,3.493,1185165,3.515,609466,3.493,3393997,3.604,3545118,3.627,5266828,3.593,6586075,3.593,8640600,,,3.638,3488965,3.694,12481107,3.694,24361594,4.018,4324,3.739,1361789,3.716,9459925,3.772,3612276,3.806,3433417,3.761,7668235,3.817,10743768,3.873,10995070,3.851,5468802,3.974,662133,4.007,8243804,4.074,17913313,4.108,136953,4.130,16770816,4.153,11860947,,,4.410,35307,4.343,1448322,4.354,8795734,4.421,6718569,4.399,1104791,4.432,11746301,4.466,1155164,4.399,227542,4.488,14031646,4.578,238702,4.589,9629847,4.611,2194786,4.667,9636888,4.790,8402916,4.768,10188,4.768,10839413,4.869,9887780,5.014,4254452
,!,MZ009F-Plate1-L085-OD333-T02,MZ009F-Plate1-L085-OD333-T02.d,Sample,,10/20/2017 5:18 PM,0.986,2067735,1.041,2569623,1.064,2840130,1.165,3213003,1.165,4653411,1.299,234127,1.187,6238091,1.243,2887180,1.187,1813860,1.679,920455,1.802,1790162,1.634,4013017,1.970,6763725,1.869,3231,1.992,1011437,1.970,9164190,2.239,4338154,2.093,19612,2.328,17271,2.473,2189687,2.574,5160079,2.597,6113540,2.899,5367013,2.820,13826448,2.843,8919323,3.111,10834564,3.156,110939,3.167,3821445,3.394,19600236,3.492,1217617,3.525,636005,3.492,3185092,3.615,3479782,3.626,5244989,3.592,6305334,3.592,8760923,3.693,2935,3.637,3736974,3.693,12383392,3.693,22140522,4.017,4028,3.738,1393732,3.715,9671058,3.771,3997886,3.805,3627175,3.749,7958464,3.816,10711081,3.872,10831782,3.850,6006764,3.973,638835,4.017,8189742,4.084,16583340,4.107,175783,4.140,16573692,4.152,11789941,4.196,6794,4.409,28422,4.353,1484788,4.364,8419784,4.420,6736427,4.398,997002,4.431,11511077,4.465,1277928,4.409,255555,4.498,13311860,4.577,233133,4.599,9624903,4.610,2262396,4.666,9765195,4.800,8322534,4.778,12066,4.778,11357949,4.868,9513714,5.024,3624499
!,!,MZ009F-Plate1-L086-OD333-T02,MZ009F-Plate1-L086-OD333-T02.d,Sample,,10/20/2017 5:24 PM,0.977,2333756,1.055,2545884,1.066,3203255,1.167,3238967,1.167,4798470,1.301,220707,1.194,6225296,1.245,2801956,1.178,1677545,1.670,1010196,1.793,2559174,1.626,3707825,1.972,6982227,2.028,4431,1.995,956686,1.961,9002469,2.230,4179241,2.073,19733,2.353,20552,2.465,2185503,2.565,5212695,2.588,6221259,2.901,5146835,2.823,14218582,2.834,9137516,3.114,10981952,3.158,122642,3.158,4081626,3.382,19393018,3.483,1174659,3.528,629676,3.483,3257065,3.606,3314697,3.617,5351544,3.583,6605900,3.583,8692025,3.684,2317,3.628,3401576,3.684,12479248,3.684,24348531,4.009,4549,3.740,1323606,3.718,9181248,3.774,3675077,3.796,3382613,3.751,7206107,3.818,10667528,3.863,11144417,3.841,6155107,3.975,661873,4.009,8053996,4.076,15940569,4.109,279752,4.132,15932039,4.154,10481090,,,4.400,37118,4.344,1446662,4.355,9132245,4.423,6779308,4.400,1455590,4.423,11662257,4.467,1153378,4.400,221925,4.490,13786494,4.579,235521,4.590,9568282,4.602,2191436,4.669,9785712,4.792,8206654,4.781,14134,4.769,11403319,4.870,9305179,5.015,4182747
!,!,MZ009F-Plate1-L087-OD333-T02,MZ009F-Plate1-L087-OD333-T02.d,Sample,,10/20/2017 5:31 PM,0.998,2071908,1.065,2483566,1.076,2896113,1.177,3212059,1.177,4672774,1.311,224636,1.200,5990693,1.255,2750044,1.200,1465144,1.681,905856,1.804,1727174,1.636,3537059,1.972,6569228,2.027,4925,1.994,943050,1.972,8323235,2.240,4125018,2.095,19225,2.329,20994,2.475,2035940,2.576,4784616,2.598,5923518,2.900,5106351,2.822,13362669,2.844,8504315,3.113,10664180,3.157,120867,3.169,3728660,3.395,19034937,3.493,1189557,3.527,645559,3.493,3176085,3.616,3327474,3.627,5305541,3.594,6406556,3.594,8787380,3.694,5471,3.638,3670910,3.694,11886371,3.694,22068193,4.008,5224,3.739,1352938,3.717,9295092,3.773,3914785,3.806,3501144,3.761,7359202,3.817,10349324,3.873,10380782,3.851,5606750,3.974,618696,4.019,7735792,4.075,16309252,4.108,175140,4.131,16145752,4.153,11834642,,,4.220,2275,4.354,1397387,4.354,8294349,4.422,6426126,4.399,712799,4.433,11066714,4.466,1237309,4.399,243695,4.500,12614461,4.578,222729,4.601,8988819,4.612,2138670,4.668,9051927,4.802,7795776,4.780,9965,4.780,10221559,4.869,8859645,5.026,3610967
,!,MZ009F-Plate1-L088-OD333-T02,MZ009F-Plate1-L088-OD333-T02.d,Sample,,10/20/2017 5:37 PM,0.975,2266734,1.053,2489150,1.064,3118018,1.165,3293899,1.154,4622064,1.299,232970,1.176,6166719,1.243,2742801,1.176,1657656,1.668,926370,1.792,2128163,1.624,3753929,1.971,7002268,2.015,7190,1.993,960554,1.971,9099870,2.228,4249738,2.082,18598,2.351,18835,2.463,2048277,2.575,5189069,2.597,5998835,2.899,5105679,2.821,14041434,2.832,9014367,3.112,10767007,3.156,87244,3.168,3984784,3.391,19302772,3.492,1156007,3.526,592588,3.492,3222564,3.604,3349627,3.626,5300921,3.593,6522023,3.593,8532561,3.716,1739,3.637,3407825,3.682,12223303,3.682,24155107,4.007,4690,3.738,1292940,3.716,8953921,3.772,3629916,3.805,3372795,3.749,7237493,3.816,10557627,3.872,10880889,3.839,6307919,3.973,647431,4.007,7986392,4.074,19210577,4.096,89479,4.130,17497605,4.152,12753522,4.208,1797,4.421,29657,4.342,1393719,4.353,9046195,4.421,6807713,4.398,1125056,4.421,11601774,4.465,1171148,4.398,219432,4.488,13726150,4.577,251993,4.588,9644022,4.600,2217948,4.667,9693667,4.790,8243977,4.767,9268,4.767,11889867,4.868,9773802,5.014,4099309
!,!,MZ009F-Plate1-L089-OD333-T02,MZ009F-Plate1-L089-OD333-T02.d,Sample,,10/20/2017 5:43 PM,0.986,2075237,1.042,2428554,1.076,2734408,1.165,3436566,1.165,4772487,1.311,237526,1.188,6401491,1.255,2868727,1.188,1587278,1.669,925999,1.792,2151224,1.635,3848639,1.971,6831680,2.027,6362,1.993,1040238,1.971,8575067,2.239,3977845,2.083,20993,2.362,21569,2.474,2192188,2.575,5087937,2.597,5956632,2.899,5097970,2.821,13939360,2.832,8792041,3.112,10973115,3.157,141792,3.168,3738430,3.396,19818795,3.492,1204264,3.526,652563,3.492,3158404,3.615,3334050,3.627,5640954,3.593,6141500,3.593,8697359,3.694,1638,3.638,3828020,3.682,12330214,3.694,22291167,4.007,4262,3.738,1349567,3.716,9136535,3.772,3962032,3.805,3641662,3.761,7468905,3.817,10740568,3.873,10967266,3.850,5549521,3.973,639589,4.018,8242163,4.074,18621757,4.108,74578,4.130,17437447,4.152,12793056,,,4.410,23634,4.354,1376428,4.365,8444929,4.421,6780166,4.398,1120628,4.432,11283939,4.466,1306462,4.410,244797,4.499,13330226,4.577,240843,4.600,9507356,4.611,2304026,4.667,9786336,4.801,8131091,4.768,9951,4.779,10459315,4.868,9337278,5.025,3755887
