Sample,,,,,,,SOTALOL HYDROCHLORIDE Results,,IS_SPARTEINE Results,,GALANTAMINE Results,,NALOXONE HYDROCHLORIDE Results,,FENSPIRIDE HYDROCHLORIDE Results,,PIDOTIMOD Results,,CLONIDINE HYDROCHLORIDE Results,,SUMATRIPTAN SUCCINATE Results,,NEOSTIGMINE BROMIDE Results,,TINIDAZOLE Results,,ROXATIDINE ACETATE HYDROCHLORIDE Results,,IS_EMETINE Results,,FAMCICLOVIR Results,,ZIDOVUDINE [AZT] Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,IS_SULFAMETHOXAZOLE Results,,BRIVUDINE Results,,DIACETAMATE Results,,IS_EYTHROMYCINE Results,,VILAZODONE HYDROCHLORIDE Results,,PHENAZOPYRIDINE HYDROCHLORIDE Results,,OMEPRAZOLE Results,,DILTIAZEM HYDROCHLORIDE Results,,PERICIAZINE Results,,PANTOPRAZOLE Results,,ERGOTAMINE TARTRATE Results,,FLUOXETINE Results,,RAMIPRIL Results,,BENAZEPRIL HYDROCHLORIDE Results,,ENTACAPONE Results,,METAXALONE Results,,MEBENDAZOLE Results,,RILUZOLE Results,,CETIRIZINE HYDROCHLORIDE Results,,QUINAPRIL HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,PRANOPROFEN Results,,FAMPROFAZONE Results,,TOLAZAMIDE Results,,BISACODYL Results,,CARISOPRODOL Results,,TRANDOLAPRIL Results,,KETOROLAC TROMETHAMINE Results,,VORICONAZOLE Results,,TELMISARTAN Results,,GRISEOFULVIN Results,,RAMELTEON Results,,IS_MIFEPRISTONE Results,,BICALUTAMIDE Results,,LOSARTAN Results,,IRBESARTAN Results,,EZETIMIBE Results,,REPAGLINIDE Results,,DEFLAZACORT Results,,ARTEMISININ Results,,SULFASALAZINE Results,,NITRENDIPINE Results,,DIFLORASONE DIACETATE Results,,VALSARTAN Results,,RACECADOTRIL Results,,LEVONORGESTREL Results,,ETODOLAC Results,,TRANILAST Results,,OXAPROZIN Results,,PACLITAXEL Results,,CYPROTERONE ACETATE Results,,INDOMETHACIN Results,,NORETHINDRONE ACETATE Results,,NATEGLINIDE Results,,DANAZOL Results,,IS_IPRIFLAVONE Results,,RITONAVIR Results,,LOVASTATIN Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
,!,MZ009F-Plate2-L105-OD333-T08,MZ009F-Plate2-L105-OD333-T08.d,Sample,,10/19/17 0:34,0.975,2395356,1.042,2745572,1.064,3083070,1.165,3485352,1.16,5103469,1.299,257034,1.176,7067906,1.243,2916595,1.176,1984901,1.68,70878,1.836,25916,1.579,4232635,1.971,6897383,2.015,7023,1.993,1115872,1.959,10329686,2.228,4329653,2.082,21367,2.362,25820,2.463,1634602,2.575,5622547,2.597,4938116,2.899,3972843,2.821,14389828,2.832,8970206,3.112,8854475,3.19,50428,3.168,4331208,3.391,20454410,3.492,1241599,3.537,62546,3.503,3372715,3.615,3544908,3.638,5655141,3.593,6286313,3.593,9047352,3.694,3090,3.638,3321963,3.694,11296751,3.705,24932700,4.04,6507,3.749,1476961,3.716,9875720,3.783,3528117,3.817,3676105,3.761,7681777,3.828,10971196,3.884,12010017,3.85,6801510,3.984,596659,4.018,8952537,4.085,19177152,4.107,210670,4.141,16839287,4.163,10923050,4.197,6089,4.41,7282,4.354,1001755,4.365,9787730,4.421,7106161,4.119,8913,4.432,10669037,4.477,1137089,4.398,255978,4.499,15167197,4.589,232177,4.6,9735126,4.611,2436198,4.667,7655402,4.801,7916100,4.846,3866,4.779,12121022,4.879,10368716,5.025,3620972
,!,MZ009F-Plate2-L106-OD333-T08,MZ009F-Plate2-L106-OD333-T08.d,Sample,,10/19/17 0:40,0.985,2172183,1.064,2478717,1.075,2732273,1.175,3538725,1.164,5468475,1.31,260137,1.198,7253259,1.254,2914144,1.187,1369949,1.69,99015,1.824,23891,1.589,3847748,1.981,6554748,1.824,16237,2.003,1234589,1.97,9870292,2.238,4322746,2.104,22259,2.373,17396,2.473,1481739,2.574,5613727,2.596,5871262,2.91,4174440,2.82,15543621,2.842,9333442,3.122,9167801,3.178,58183,3.178,4821199,3.403,20107420,3.502,1258637,3.536,92750,3.502,3254808,3.614,3479184,3.637,6677197,3.603,6213080,3.603,8997324,3.715,1549,3.648,3558431,3.693,12278471,3.704,21694942,4.017,4879,3.749,1455350,3.726,9406705,3.782,3901935,3.816,3873109,3.76,8073371,3.827,11140325,3.883,11851745,3.86,6811293,3.983,627290,4.017,9029377,4.084,17807171,4.118,290569,4.151,16692846,4.162,11129633,4.565,30432,4.42,9179,4.364,1084159,4.364,9780405,4.431,6767314,4.409,3915,4.442,11070084,4.487,1233860,4.409,292018,4.509,14444676,4.588,223674,4.61,9998765,4.621,2602771,4.677,8543138,4.811,8082313,4.8,3417,4.789,12038518,4.878,10026952,5.035,3559822
,!,MZ009F-Plate2-L107-OD333-T08,MZ009F-Plate2-L107-OD333-T08.d,Sample,,10/19/17 0:47,0.988,2226568,1.055,2302206,1.066,3006349,1.167,3134563,1.167,4936140,1.301,212810,1.189,6773066,1.245,2697520,1.189,1677431,1.67,109465,1.815,31823,1.581,3634888,1.972,6551530,2.028,5420,1.994,1089740,1.961,9573711,2.229,4425375,2.084,18440,2.364,22737,2.464,1310099,2.565,5078124,2.599,5736246,2.901,3805040,2.822,15006665,2.833,9534298,3.113,8510561,3.169,54172,3.169,4887914,3.4,18892878,3.494,1254669,3.527,71452,3.494,3504828,3.617,3694260,3.628,5985466,3.594,6743489,3.594,8864968,3.986,1047,3.639,3189800,3.695,12734780,3.706,24161101,4.031,4609,3.751,1442023,3.717,9487945,3.784,3424220,3.807,3518099,3.762,8128609,3.818,10852050,3.885,11437729,3.852,5989712,3.986,629761,4.019,8496164,4.086,18469146,4.109,231848,4.142,16981358,4.165,10606761,4.21,12029,4.411,11532,4.355,1054996,4.366,10065170,4.422,6554756,4.4,6077,4.433,11084835,4.478,1109818,4.411,251669,4.5,14519696,4.59,237703,4.601,9763914,4.612,2376705,4.668,8294083,4.803,7308986,4.97,2955,4.78,10521622,4.881,9940121,5.026,3707356
,!,MZ009F-Plate2-L108-OD333-T08,MZ009F-Plate2-L108-OD333-T08.d,Sample,,10/19/17 0:53,0.985,2192926,1.052,2534651,1.074,3267028,1.175,3427390,1.164,5341902,1.309,244708,1.186,7225540,1.253,2977284,1.186,2067269,1.679,137266,1.813,42197,1.589,4131964,1.981,6612988,2.037,7542,2.003,1160515,1.969,9952685,2.238,4295274,2.093,21633,2.372,28814,2.473,1415843,2.574,5578393,2.596,5532190,2.909,3956403,2.82,15481517,2.842,9485308,3.122,9035727,3.178,34887,3.178,4746220,3.404,20061050,3.502,1261986,3.536,92147,3.502,3291273,3.614,3494844,3.636,6669423,3.603,6512466,3.603,9153522,3.737,937,3.648,3586339,3.704,13017604,3.704,22262322,4.028,5528,3.748,1484352,3.726,10016900,3.782,3964273,3.815,3914907,3.76,8339799,3.827,11286935,3.883,11692780,3.86,6803313,3.983,643092,4.028,9113347,4.084,18820560,4.117,202258,4.151,17615666,4.162,11785160,3.927,17664,4.408,7817,4.364,1099082,4.375,9873579,4.431,6807122,4.42,5435,4.442,11309797,4.487,1276331,4.408,286319,4.509,14285168,4.587,250578,4.61,10017686,4.632,2510313,4.677,8919615,4.811,7918396,4.688,3652,4.789,11544144,4.878,9937544,5.035,3497941
,!,MZ009F-Plate2-L109-OD333-T08,MZ009F-Plate2-L109-OD333-T08.d,Sample,,10/19/17 1:00,0.976,2459414,1.054,2760427,1.066,3429734,1.166,3492732,1.166,5347461,1.301,251030,1.178,7476010,1.245,3029797,1.178,2025300,1.67,124812,1.804,26367,1.569,4394092,1.972,6879532,2.028,6914,1.994,1091339,1.961,10600397,2.24,4510665,2.084,20964,2.363,23244,2.464,1448321,2.565,5900264,2.598,6009947,2.9,4105753,2.822,16703803,2.833,10541031,3.113,9044424,3.191,61379,3.169,4942583,3.393,19953179,3.493,1322642,3.527,78828,3.493,3457801,3.616,3833790,3.628,6622299,3.594,6744130,3.594,9166242,3.717,1204,3.639,3288876,3.695,13234900,3.706,24267452,4.008,4946,3.751,1431763,3.717,9545278,3.784,3556112,3.807,3779699,3.762,8170587,3.818,11358214,3.885,12176104,3.851,7438413,3.974,663140,4.019,9377921,4.086,20671411,4.109,178135,4.142,18949039,4.165,12043556,4.221,15499,4.4,13293,4.355,1160360,4.366,10989142,4.422,7217042,4.4,6539,4.433,11970503,4.467,1185535,4.4,249275,4.5,15585117,4.579,259070,4.601,10853774,4.623,2513628,4.668,8951701,4.802,7775046,4.702,2592,4.78,12253831,4.881,10809003,5.026,3807928
,!,MZ009F-Plate2-L110-OD333-T08,MZ009F-Plate2-L110-OD333-T08.d,Sample,,10/19/17 1:06,0.988,2128089,1.066,2409913,1.078,2536791,1.178,2646860,1.167,5549886,1.313,248050,1.201,7289245,1.257,2965911,1.189,1540866,1.682,13738,2.062,26846,1.592,4377370,1.973,6549576,1.782,20850,2.006,1214338,1.973,9961467,2.241,4293946,2.107,19841,2.375,27303,2.476,1214108,2.566,6282964,2.599,5943911,2.912,4048219,2.823,15674610,2.834,9928835,3.125,9171562,3.17,57017,3.17,4702178,3.405,20211584,3.494,1324772,3.539,94352,3.505,3295442,3.617,3481178,3.64,6628104,3.606,6335770,3.606,9063606,3.707,3577,3.651,3620726,3.695,12678083,3.707,22024472,4.053,7066,3.751,1442247,3.729,9760347,3.785,3869338,3.819,3937186,3.763,8250398,3.83,11144399,3.886,11923138,3.852,7119523,3.986,636118,4.02,9164187,4.087,18440385,4.121,286509,4.143,17020545,4.165,11490592,4.199,4637,4.423,6058,4.356,1096047,4.367,9941120,4.423,7024343,4.132,13081,4.445,11446423,4.479,1247038,4.411,290596,4.501,14416214,4.59,241151,4.602,9859712,4.624,2570665,4.68,8863857,4.803,7821660,4.691,6010,4.792,12093518,4.881,10153058,5.027,3368506
,!,MZ009F-Plate2-L111-OD333-T08,MZ009F-Plate2-L111-OD333-T08.d,Sample,,10/19/17 1:13,0.976,2261469,1.043,2413318,1.066,3244959,1.155,3342831,1.155,5089705,1.301,224916,1.178,6924928,1.245,2793438,1.178,2019807,1.67,132446,1.804,31605,1.58,4003569,1.972,6843043,2.017,6999,1.994,1126693,1.961,10044121,2.229,4358661,2.084,19560,2.364,23511,2.464,1353589,2.565,5287142,2.598,5421472,2.901,3692764,2.811,15276162,2.833,9448569,3.113,8569702,3.18,31218,3.169,4582624,3.393,19075868,3.493,1218348,3.538,78879,3.493,3251850,3.605,3530051,3.628,5940615,3.594,6236483,3.594,8689317,3.672,888,3.639,3195429,3.695,11957985,3.706,24100759,4.03,6248,3.751,1416820,3.717,9512039,3.784,3498387,3.807,3568568,3.762,7693698,3.829,10645060,3.885,11418978,3.851,7038672,3.986,617247,4.019,8745244,4.086,19112530,4.109,190458,4.142,16884291,4.165,11093455,4.198,6162,4.411,12292,4.355,1043216,4.366,9981413,4.422,6942992,4.109,6093,4.433,9841987,4.467,1158963,4.4,244717,4.5,14785837,4.59,229861,4.601,9625907,4.612,2377572,4.668,3536683,4.802,7369139,4.668,2804,4.78,11314426,4.881,9583854,5.026,3600206
,!,MZ009F-Plate2-L112-OD333-T08,MZ009F-Plate2-L112-OD333-T08.d,Sample,,10/19/17 1:19,0.986,2478415,1.054,2760906,1.076,3509659,1.177,3585428,1.165,5411042,1.311,254430,1.188,7881374,1.255,3103185,1.356,111400,1.68,81056,1.825,24287,1.591,4247489,1.971,6965752,2.027,4510,2.004,1168343,1.971,9893176,2.239,4127157,2.094,22919,2.374,21437,2.474,1450393,2.575,5665768,2.597,5668084,2.911,4077509,2.821,16087395,2.844,9546216,3.123,9388382,3.168,55986,3.168,4531302,3.403,21348973,3.504,1373565,3.537,69940,3.504,3191853,3.615,3556054,3.638,6942194,3.604,6223547,3.604,9267938,3.94,514,3.649,3821052,3.694,12728820,3.705,22329347,4.029,5223,3.75,1455075,3.727,9874161,3.783,4170051,3.817,4133826,3.761,8024665,3.828,11855488,3.884,12375842,3.862,6863990,3.985,656693,4.029,9892570,4.085,21849575,4.119,93448,4.141,19691802,4.164,13659245,4.231,2746,4.41,8792,4.365,1113840,4.365,10332922,4.432,7200071,4.41,2541,4.443,11821643,4.477,1431382,4.41,283671,4.51,15527607,4.589,268444,4.611,10763390,4.622,2825352,4.678,8804711,4.813,8723833,4.689,3160,4.79,12518134,4.88,10276347,5.036,3849418
,!,MZ009F-Plate2-L113-OD333-T08,MZ009F-Plate2-L113-OD333-T08.d,Sample,,10/19/17 1:25,0.974,2317770,1.041,2412995,1.064,3069472,1.164,3390619,1.153,5216092,1.31,247678,1.176,7362835,1.243,2890750,1.176,1725275,1.668,88571,1.735,26455,1.578,4050802,1.97,7112245,1.802,22178,1.992,1183142,1.959,10173942,2.238,4349294,2.082,21718,2.35,24315,2.473,1427519,2.574,5247846,2.596,5400312,2.898,3897737,2.82,14836551,2.831,9713666,3.111,8785353,3.178,43031,3.167,4791041,3.402,20048915,3.491,1304385,3.525,66907,3.491,3408622,3.614,3729345,3.626,6266532,3.603,6366461,3.605,9151993,3.726,872,3.637,3334402,3.693,12449233,3.693,24330393,4.017,5732,3.749,1400340,3.715,9689552,3.782,3500765,3.816,3721576,3.76,7743016,3.827,11114558,3.883,11981136,3.849,6691709,3.984,636943,4.017,9219722,4.084,20736718,4.107,143300,4.14,18509107,4.163,12317398,4.174,10607,4.409,8750,4.353,1058392,4.364,10571388,4.42,7177919,4.118,5625,4.431,11439865,4.476,1201516,4.409,255038,4.498,15654318,4.588,248044,4.599,10291588,4.621,2520425,4.666,8227189,4.8,7810784,4.677,5510,4.778,11704156,4.879,10373684,5.024,3812912
,!,MZ009F-Plate2-L114-OD333-T08,MZ009F-Plate2-L114-OD333-T08.d,Sample,,10/19/17 1:32,0.986,1941550,1.053,2253844,1.076,2593399,1.176,2471278,1.165,5619940,1.311,237487,1.199,7192494,1.255,2925340,1.344,126726,1.68,81717,1.747,27945,1.59,4024423,1.971,6339319,1.78,17958,2.004,1101084,1.971,9746007,2.239,4234173,2.094,18768,2.373,20115,2.474,1425473,2.575,5458632,2.597,5568338,2.91,3878102,2.821,15175796,2.843,9347795,3.123,8695324,3.179,38870,3.179,4548507,3.403,19548145,3.503,1257012,3.537,67087,3.503,3272405,3.615,3409562,3.638,6270846,3.604,5949338,3.604,8565561,3.626,541,3.649,3547191,3.693,12290419,3.705,22044260,4.018,4924,3.749,1437284,3.727,9530240,3.783,3863174,3.817,3793215,3.761,7885947,3.828,11023985,3.884,11544033,3.85,6771395,3.984,633309,4.018,8981337,4.085,18530912,4.119,212189,4.141,17472791,4.163,11656345,4.208,12046,4.409,13148,4.365,1018733,4.365,9557498,4.432,6745945,4.119,18368,4.443,10897683,4.477,1292795,4.409,276842,4.51,14288607,4.588,251176,4.611,9643617,4.622,2579985,4.678,8536954,4.812,7722188,4.79,6061,4.79,11394430,4.879,9745829,5.036,3226988
,!,MZ009F-Plate2-L115-OD333-T08,MZ009F-Plate2-L115-OD333-T08.d,Sample,,10/19/17 1:38,0.976,1969668,1.054,2332750,1.054,2998239,1.166,3302762,1.155,5168381,1.289,207981,1.177,6634888,1.244,2683925,1.177,1029358,1.669,79272,1.77,5795,1.58,3667611,1.971,6398352,2.072,5248,1.994,1155130,1.96,9544943,2.229,4435849,2.083,20012,2.363,21299,2.463,1305809,2.564,5470725,2.598,5410731,2.9,3712264,2.821,14518066,2.833,9530024,3.112,8224036,3.168,47681,3.168,4677712,3.392,18398084,3.493,1174225,3.537,62789,3.493,3531017,3.616,3662511,3.627,5926326,3.593,6583232,3.593,8694018,3.761,706,3.638,3126747,3.694,12329059,3.694,23710410,4.052,4692,3.75,1372353,3.716,9182618,3.784,3313994,3.806,3422111,3.761,7829696,3.817,10490507,3.884,11029599,3.851,6144163,3.974,613417,4.019,8127589,4.074,16799161,4.108,290609,4.142,15734101,4.164,9333911,4.198,6961,4.41,9381,4.354,1005919,4.365,9800480,4.421,6481516,4.108,17261,4.432,10749026,4.477,1108077,4.399,239501,4.5,14235175,4.589,229004,4.6,9284916,4.623,2247431,4.667,7780520,4.802,6795377,4.69,9562,4.779,10183844,4.88,9501942,5.025,3586121
!,!,MZ009F-Plate2-L116-OD333-T08,MZ009F-Plate2-L116-OD333-T08.d,Sample,,10/19/17 1:45,0.986,2039228,1.053,2536982,1.075,2697333,1.176,3326834,1.165,5221535,1.31,230298,1.187,6872373,1.254,2787192,1.187,1738443,1.679,121239,1.937,1704,1.59,3906132,1.97,6395925,2.026,3728,2.004,1169432,1.97,9540010,2.239,4283719,2.104,20784,2.373,24704,2.474,1349156,2.574,5405148,2.597,5287104,2.91,3663221,2.82,14801777,2.843,9227966,3.122,8439584,3.178,47429,3.167,4579332,3.402,18899541,3.503,1251874,3.536,68383,3.503,3205574,3.615,3468963,3.637,6476701,3.604,6138874,3.604,8696393,3.794,439,3.648,3456159,3.693,12359752,3.704,21428142,3.671,959,3.749,1429545,3.727,9439130,3.783,3799246,3.816,3695106,3.76,8320333,3.827,10593324,3.883,11046737,3.861,6469736,3.984,630936,4.029,8673374,4.085,17646578,4.118,253621,4.152,16466212,4.163,11022687,,,4.42,7745,4.364,1074385,4.375,9702087,4.431,6515212,4.409,6083,4.443,10832591,4.487,1263496,4.409,266906,4.51,13879716,4.588,239408,4.61,9577740,4.622,2388432,4.678,8638936,4.812,7470289,4.7,7635,4.789,10774838,4.879,9440088,5.035,3285608
,!,MZ009F-Plate2-L117-OD333-T08,MZ009F-Plate2-L117-OD333-T08.d,Sample,,10/19/17 1:51,0.986,2192210,1.054,2539722,1.065,3127841,1.165,3227137,1.165,5234039,1.3,219521,1.188,6861449,1.244,2759084,1.188,1818765,1.68,98488,1.781,24452,1.579,3952512,1.971,5464270,1.881,4357,1.993,1164527,1.971,10044186,2.239,4293821,2.094,19577,2.362,14726,2.474,1315223,2.575,5148918,2.597,5468927,2.911,3854441,2.821,3076956,2.832,10156922,3.112,8386330,3.19,48347,3.168,4762146,3.399,18517871,3.492,1211165,3.537,76655,3.504,3260911,3.615,3566294,3.638,5989690,3.593,6253592,3.593,8621808,3.727,720,3.638,3092477,3.694,12260436,3.705,23504946,4.018,4090,3.75,1401308,3.716,9237848,3.783,3231356,3.806,3476727,3.761,7897465,3.817,10576497,3.884,11224811,3.85,6848307,3.973,636700,4.018,8577840,4.074,18662195,4.108,211482,4.141,17390683,4.164,8871404,4.208,5221,4.399,8810,4.354,1044198,4.365,9215755,4.421,6743063,4.108,10198,4.432,11070024,4.477,1143515,4.399,237746,4.499,14578509,4.589,242221,4.6,9570627,4.622,2338284,4.667,8225784,4.801,7096483,4.622,1276,4.779,10997445,4.88,9747668,5.025,3597731
,!,MZ009F-Plate2-L118-OD333-T08,MZ009F-Plate2-L118-OD333-T08.d,Sample,,10/19/17 1:58,0.987,2089678,1.043,2389553,1.077,2730508,1.166,2794694,1.166,5544533,1.311,245278,1.188,7428338,1.256,2947831,1.356,90471,1.681,129961,1.826,41327,1.591,4289624,1.971,6815071,2.039,5161,2.005,1252890,1.971,9991075,2.24,4202138,2.095,22667,2.374,18904,2.475,1451275,2.576,5988675,2.598,5312785,2.911,4058092,2.822,15548956,2.844,9493938,3.124,9049206,3.18,35684,3.18,4739538,3.403,19750699,3.504,1309397,3.538,90652,3.504,3160954,3.616,3438417,3.638,6543048,3.605,6093743,3.594,8820832,4.041,581,3.65,3623706,3.694,12491070,3.706,21998645,4.019,5171,3.75,1403352,3.728,9600257,3.784,3833763,3.817,3900737,3.761,7945293,3.829,11217174,3.885,11871288,3.862,7170008,3.985,633377,4.03,9204158,4.086,18766822,4.12,232730,4.153,17095562,4.164,11815757,4.209,9444,4.422,8048,4.366,1076255,4.366,9946256,4.433,7117708,4.12,19826,4.444,11579113,4.489,1339577,4.41,285403,4.511,14463769,4.589,243889,4.612,9827413,4.623,2649070,4.679,9085087,4.813,7774254,4.679,1833,4.791,12014621,4.88,9940741,5.026,3245142
,!,MZ009F-Plate2-L119-OD333-T08,MZ009F-Plate2-L119-OD333-T08.d,Sample,,10/19/17 2:04,0.984,2345061,1.052,2828735,1.074,3439857,1.175,3382081,1.163,5064398,1.309,235145,1.186,7255649,1.242,2936476,1.186,1551637,1.678,85242,2.058,26826,1.577,3970282,1.969,6811416,1.768,18655,1.991,1151597,1.969,10232009,2.237,4241022,2.092,20857,2.36,20270,2.472,1291188,2.573,5149866,2.595,5456478,2.909,4052684,2.819,15708283,2.83,9502670,3.11,8922359,3.177,57356,3.166,4483247,3.399,19887155,3.502,1295255,3.535,72980,3.502,3344774,3.613,3667197,3.636,5971026,3.602,6101541,3.602,8920020,3.714,2241,3.636,3282935,3.692,12156775,3.703,24259776,4.05,5376,3.748,1429776,3.714,9650302,3.781,3608630,3.815,3665432,3.759,7884367,3.826,11146139,3.882,11978699,3.848,7178399,3.971,643927,4.016,9251718,4.083,19954875,4.117,190848,4.139,18134302,4.162,11500352,4.195,6259,4.397,8014,4.352,1059485,4.363,10641438,4.419,7295718,4.128,9702,4.43,11478980,4.475,1210749,4.397,265187,4.497,15284261,4.587,260421,4.598,9869628,4.62,2415190,4.676,8396341,4.799,7642632,4.788,15208,4.788,11627027,4.878,10182253,5.023,3667470
,!,MZ009F-Plate2-L120-OD333-T08,MZ009F-Plate2-L120-OD333-T08.d,Sample,,10/19/17 2:11,0.988,2490655,1.044,2890677,1.066,3231030,1.167,3572685,1.167,5572616,1.301,278071,1.189,8337895,1.256,3336806,1.189,1898198,1.682,106295,1.928,40034,1.581,4688216,1.972,7165315,2.04,5729,1.995,1187170,1.972,9889454,2.241,3966287,2.095,24039,2.375,20607,2.476,1618751,2.577,5854364,2.599,5958246,2.912,4520049,2.823,16902341,2.845,9856802,3.125,9821372,3.181,42225,3.169,4675026,3.404,21842788,3.494,1427485,3.539,103360,3.505,3208034,3.617,3501578,3.639,7207191,3.606,6112144,3.606,9439181,3.953,1068,3.65,3826442,3.695,12759211,3.706,22058056,4.031,5208,3.751,1452637,3.729,9991383,3.785,4151370,3.818,4217932,3.762,8174775,3.829,11861618,3.885,12874645,3.852,7423148,3.986,687829,4.02,10458554,4.087,22094208,4.12,121061,4.143,21081839,4.165,14023489,4.568,11292,4.411,9495,4.355,1179607,4.367,10834346,4.422,7997495,4.4,4349,4.445,12150475,4.478,1596598,4.411,292959,4.512,16053171,4.59,295218,4.613,10927213,4.624,3036477,4.68,9896719,4.803,8976638,4.814,8064,4.792,12357789,4.881,10988791,5.038,3840684
,!,MZ009F-Plate2-L121-OD333-T08,MZ009F-Plate2-L121-OD333-T08.d,Sample,,10/19/17 2:17,0.976,2476002,1.043,2766654,1.066,3079957,1.155,3598475,1.155,5561374,1.29,256541,1.178,7922140,1.245,3076731,1.178,1691916,1.67,75002,1.793,23375,1.569,4901701,1.972,7371053,2.017,5111,1.994,1163861,1.961,10716534,2.229,4421181,2.084,21027,2.363,17981,2.464,1524112,2.565,6171573,2.598,5036730,2.9,3728954,2.811,16673047,2.833,10006757,3.113,9463532,3.169,55637,3.169,4591283,3.398,20991070,3.493,1366612,3.538,62811,3.505,3328134,3.605,3642884,3.628,6480463,3.594,6294221,3.594,9159280,3.74,561,3.639,3391825,3.695,12363965,3.695,24755321,4.019,5805,3.751,1480959,3.717,9975336,3.784,3625448,3.807,3925000,3.751,8182181,3.818,11663443,3.874,12791407,3.851,7480252,3.974,672706,4.019,9947941,4.075,22132484,4.109,160777,4.142,19554069,4.153,13179186,4.567,13280,4.4,8557,4.355,1064435,4.355,11265937,4.422,7931668,4.411,4041,4.433,12223084,4.467,1304617,4.4,280149,4.5,16759626,4.579,273215,4.601,10896982,4.612,2764685,4.668,9464252,4.802,8506634,4.679,6076,4.78,12652265,4.881,11177952,5.026,4265051
,!,MZ009F-Plate2-L122-OD333-T08,MZ009F-Plate2-L122-OD333-T08.d,Sample,,10/19/17 2:23,0.984,2056710,1.051,2243235,1.074,2526182,1.174,2452996,1.174,5630686,1.297,244847,1.197,7579997,1.253,3001303,1.197,1244233,1.678,74532,1.812,30058,1.588,4279443,1.98,6700023,2.024,5420,2.002,1166885,1.968,9857180,2.237,4403965,2.103,22989,2.371,16288,2.472,1466774,2.573,5788976,2.595,5129106,2.908,3497863,2.819,15387029,2.841,9435768,3.121,9140641,3.166,62355,3.166,4629450,3.4,20305576,3.501,1313134,3.535,57675,3.501,3316258,3.613,3423628,3.635,6591097,3.602,6152989,3.602,9046036,3.714,4768,3.647,3658770,3.691,12144109,3.702,22071727,4.06,5089,3.747,1459948,3.725,9764714,3.781,3961927,3.814,3926471,3.758,7828989,3.826,11185151,3.881,12054224,3.859,6799284,3.982,622161,4.027,9164444,4.083,19265491,4.116,175671,4.15,17465501,4.161,12106907,4.195,10592,4.418,8113,4.363,987409,4.363,9914542,4.43,6882465,4.407,3915,4.441,11213549,4.486,1325494,4.407,281580,4.508,14568931,4.586,241916,4.609,9696812,4.62,2540532,4.676,9214002,4.81,7843747,4.799,7407,4.788,11481458,4.877,10088377,5.034,3492038
,!,MZ009F-Plate2-L123-OD333-T08,MZ009F-Plate2-L123-OD333-T08.d,Sample,,10/19/17 2:30,0.975,2622724,1.042,3114392,1.065,3371108,1.165,3308001,1.154,5160017,1.299,230936,1.176,7462487,1.244,2982943,1.176,2120906,1.68,74209,1.803,29853,1.579,4241168,1.971,7033046,2.027,6818,1.993,1128531,1.971,10314586,2.239,4386033,2.094,23527,2.362,20649,2.463,1436200,2.575,5121575,2.597,4677557,2.899,3600780,2.821,16198461,2.832,9506728,3.112,9060546,3.201,63214,3.168,4561435,3.398,20379799,3.492,1340338,3.526,54389,3.492,3400492,3.615,3616703,3.626,6307770,3.593,6542808,3.593,9228346,3.694,3183,3.638,3241519,3.694,12459206,3.694,24690003,4.052,7582,3.749,1455401,3.716,9908282,3.783,3517282,3.805,3790145,3.761,7759310,3.817,11410773,3.884,12225503,3.85,6953054,3.973,640726,4.018,9295322,4.085,19703784,4.107,224965,4.141,17683134,4.163,11358185,4.208,9639,4.41,8902,4.354,984518,4.365,10674440,4.432,7305302,4.398,5597,4.443,11673306,4.477,1218119,4.41,255724,4.499,15303222,4.589,251513,4.6,9714017,4.622,2397932,4.667,8790309,4.801,7737055,4.644,5141,4.779,10881720,4.879,10081471,5.025,3781218
