ID;MV01;MV02;MV03;MV04;MV05;MV06;MV07;MV08;MV09;MV10;MV11;MV12;MV13;MV14;MV15;MV16;MV17;MV18;MV19;MV20;MV21;MV22;MV23;MV24;MV25;MV26;MV27;MV28
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas;0;0;0;0;2.33789;0;9.9186;0;0;0;0;0;0;0;0;0;0;0;0;0;12.36868;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis;0;0;0;0;0.01045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.319;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis|t__GCF_000245775;0;0;0;0;0.01045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.319;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale;0;0;0;0;0.13037;0;1.52677;0;0;0;0;0;0;0;0;0;0;0;0;0;0.60661;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale|t__GCF_000209975;0;0;0;0;0.13037;0;1.52677;0;0;0;0;0;0;0;0;0;0;0;0;0;0.60661;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis;0;0;0;0;0.83084;0;4.37656;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08794;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis|t__GCF_000378365;0;0;0;0;0.83084;0;4.37656;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08794;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_unclassified;0;0;0;0;1.36623;0;4.01527;0;0;0;0;0;0;0;0;0;0;0;0;0;10.35513;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera;2.11378;2.41367;0.06445;0;0;0.04643;0;0;0;0.02564;0;0;0;0;0;0;0;0;0;3.01433;0;0;0;3.89083;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii;0;0;0;0;0;0.00018;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05748;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii|t__GCF_000283495;0;0;0;0;0;0.00018;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05748;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_unclassified;2.11378;2.41367;0.06445;0;0;0.04624;0;0;0;0.02564;0;0;0;0;0;0;0;0;0;2.95685;0;0;0;3.89083;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella;0;0;0.00957;0;0.00719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_unclassified;0;0;0.00957;0;0.00719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella;0;0;0;0;0.07577;0.02411;0.00293;0;0;0;0.00404;0;0;0.01667;0;0;0.10909;0.00016;0.01358;0.00137;0.25143;0;0;0.24945;0.00075;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0162;0;0;0.00102;0;0.00587;0.00025;0.02575;0;0;0.00114;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica|t__Veillonella_atypica_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0162;0;0;0.00102;0;0.00587;0.00025;0.02575;0;0;0.00114;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar;0;0;0;0;0;0.00212;0;0;0;0;0;0;0;0;0;0;0.00236;0;0;0;0.0066;0;0;0.06373;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar|t__GCF_000160015;0;0;0;0;0;0.00212;0;0;0;0;0;0;0;0;0;0;0.00236;0;0;0;0.0066;0;0;0.06373;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula;0;0;0;0;0.05002;0.00332;0.0013;0;0;0;0.00404;0;0;0;0;0;0.04753;0;0.00277;0;0.11298;0;0;0.00865;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula|t__Veillonella_parvula_unclassified;0;0;0;0;0.05002;0.00332;0.0013;0;0;0;0.00404;0;0;0;0;0;0.04753;0;0.00277;0;0.11298;0;0;0.00865;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified;0;0;0;0;0.02575;0.01868;0.00163;0;0;0;0;0;0;0.00046;0;0;0.05817;0.00016;0.00494;0.00112;0.10609;0;0;0.17593;0.00075;0;0;0
k__Bacteria|p__Fusobacteria;0;0;0;0;0;0;0.00129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia;0;0;0;0;0;0;0.00129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales;0;0;0;0;0;0;0.00129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae;0;0;0;0;0;0;0.00129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium;0;0;0;0;0;0;0.00129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_varium;0;0;0;0;0;0;0.00129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_varium|t__GCF_000159915;0;0;0;0;0;0;0.00129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria;7.95498;5.81403;0.72688;2.24941;3.58743;0.16736;4.18972;0.22375;2.05561;0.72367;3.17266;0.23576;0.07426;3.73502;10.72913;2.01382;21.06433;2.87599;0.91561;0.16934;2.67971;6.02534;16.17979;1.9485;9.24625;37.20152;1.77763;6.7429
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria;0.75064;3.2907;0.34172;1.76767;1.51143;0.0084;0.7614;0;1.97919;0.1714;3.11043;0.01097;0;3.67062;3.18134;1.74821;0;2.49286;0.00028;0.02699;1.72785;1.2055;0.00094;1.89159;2.60716;0.00133;1.64691;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales;0.75064;3.2907;0.34172;1.76767;1.51143;0.0084;0.7614;0;1.97919;0.1714;3.11043;0.01097;0;3.67062;3.18134;1.74821;0;2.49286;0.00028;0.02699;1.72785;1.2055;0.00094;1.89159;2.60716;0.00133;1.64691;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae;0;0;0;0;0.01466;0.0084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia;0;0;0;0;0.01466;0.0084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_unclassified;0;0;0;0;0.01466;0.0084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname;0.00931;0;0.02298;0.97616;0.5008;0;0.30428;0;0.25382;0;0;0.01097;0;0.02405;0.01413;0.0177;0;0.02282;0.00028;0.01297;1.12552;0.31375;0;0.00422;0.02484;0;0.3929;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname;0.00931;0;0.02298;0.97616;0.5008;0;0.30428;0;0.25382;0;0;0.01097;0;0.02405;0.01413;0.0177;0;0.02282;0.00028;0.01297;1.12552;0.31375;0;0.00422;0.02484;0;0.3929;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47;0.00931;0;0.02298;0.97616;0.5008;0;0.30428;0;0.25382;0;0;0.01097;0;0.02405;0.01413;0.0177;0;0.02282;0.00028;0.01297;1.12552;0.31375;0;0.00422;0.02484;0;0.3929;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47|t__GCF_000144975;0.00931;0;0.02298;0.97616;0.5008;0;0.30428;0;0.25382;0;0;0.01097;0;0.02405;0.01413;0.0177;0;0.02282;0.00028;0.01297;1.12552;0.31375;0;0.00422;0.02484;0;0.3929;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae;0.74133;3.2907;0.31873;0.79152;0.99597;0;0.45712;0;1.72536;0.1714;3.11043;0;0;3.64657;3.16721;1.73051;0;2.47004;0;0.01402;0.60234;0.89174;0.00094;1.88737;2.58232;0.00133;1.25401;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella;0.02763;0;0.03175;0.79152;0.99597;0;0.45712;0;1.72536;0;0;0;0;0.02138;0.00823;0.24422;0;0.10295;0;0.00746;0.60234;0.89174;0.00094;0.01676;0.13011;0.00133;1.25401;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis;0.02763;0;0.03175;0.79152;0.99597;0;0.45712;0;1.72536;0;0;0;0;0.02138;0.00823;0.24422;0;0.10295;0;0.00746;0.60234;0.89174;0.00094;0.01676;0.13011;0.00133;1.25401;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis|t__GCF_000205025;0.02763;0;0.03175;0.79152;0.99597;0;0.45712;0;1.72536;0;0;0;0;0.02138;0.00823;0.24422;0;0.10295;0;0.00746;0.60234;0.89174;0.00094;0.01676;0.13011;0.00133;1.25401;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella;0.7137;3.2907;0.05369;0;0;0;0;0;0;0.04652;0.76654;0;0;2.21148;3.15898;1.48629;0;0;0;0;0;0;0;0.01339;2.45221;0;0;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified;0;0;0.23329;0;0;0;0;0;0;0.12488;2.34389;0;0;1.41371;0;0;0;2.36709;0;0.00656;0;0;0;1.85722;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis;0.7137;3.2907;0.05369;0;0;0;0;0;0;0.04652;0.76654;0;0;2.21148;3.15898;1.48629;0;0;0;0;0;0;0;0.01339;2.45221;0;0;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis|t__GCF_000297775;0;3.2907;0;0;0;0;0;0;0;0;0;0;0;2.21148;3.15898;0;0;0;0;0;0;0;0;0;2.45221;0;0;0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis|t__Sutterella_wadsworthensis_unclassified;0.7137;0;0.05369;0;0;0;0;0;0;0.04652;0.76654;0;0;0;0;1.48629;0;0;0;0;0;0;0;0.01339;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria;0.00141;0.06584;0.00083;0.08879;0;0;0.09412;0;0.05713;0.00152;0.06223;0.04238;0;0.00991;0.02197;0.24405;0;0.04374;0;0.10159;0.03145;0.17943;0;0.01361;0.01873;0;0.10438;0.00926
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales;0.00141;0.06584;0.00083;0.08879;0;0;0.09412;0;0.05713;0.00152;0.06223;0.04238;0;0.00991;0.02197;0.24405;0;0.04374;0;0.10159;0.03145;0.17943;0;0.01361;0.01873;0;0.10438;0.00926
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae;0.00141;0.06584;0.00083;0.08879;0;0;0.09412;0;0.05713;0.00152;0.06223;0.04238;0;0.00991;0.02197;0.24405;0;0.04374;0;0.10159;0.03145;0.17943;0;0.01361;0.01873;0;0.10438;0.00926
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila;0.00141;0.06367;0.00083;0.08879;0;0;0.09412;0;0.05713;0.00152;0.06223;0.04238;0;0.00169;0.02197;0.24405;0;0.02756;0;0.07172;0.03145;0.17943;0;0.01361;0.00305;0;0.10438;0.00926
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified;0.00141;0.06105;0.00083;0.08825;0;0;0.08846;0;0.05524;0.00152;0.05975;0.02462;0;0.00169;0.02129;0.23581;0;0.02422;0;0.06628;0.03145;0.17382;0;0.01361;0.00305;0;0.10247;0.00926
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia;0;0.00263;0;0.00054;0;0;0.00566;0;0.00189;0;0.00247;0.01776;0;0;0.00068;0.00824;0;0.00333;0;0.00544;0;0.00561;0;0;0;0;0.0019;0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia|t__GCF_000185705;0;0.00263;0;0.00054;0;0;0.00566;0;0.00189;0;0.00247;0.01776;0;0;0.00068;0.00824;0;0.00333;0;0.00544;0;0.00561;0;0;0;0;0.0019;0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio;0;0.00217;0;0;0;0;0;0;0;0;0;0;0;0.00822;0;0;0;0.01619;0;0.02988;0;0;0;0;0.01568;0;0;0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00223;0;0.02988;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans|t__Desulfovibrio_desulfuricans_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00223;0;0.02988;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger;0;0.00217;0;0;0;0;0;0;0;0;0;0;0;0.00822;0;0;0;0.01396;0;0;0;0;0;0;0.01568;0;0;0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger|t__GCF_000156375;0;0.00217;0;0;0;0;0;0;0;0;0;0;0;0.00822;0;0;0;0.01396;0;0;0;0;0;0;0.01568;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria;7.20292;2.45749;0.38433;0.39295;2.076;0.15896;3.3342;0.22375;0.01929;0.55075;0;0.18241;0.07426;0.05449;7.52582;0.02156;21.06433;0.33939;0.91533;0.04077;0.92041;4.64041;16.17885;0.04331;6.62036;37.20019;0.02635;6.73363
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales;7.20292;2.45749;0.38433;0.39295;2.03634;0.15896;3.3342;0.22375;0.01929;0.55075;0;0.18241;0.07426;0.05449;7.52582;0.02156;21.04611;0.33367;0.91533;0.04077;0.92041;4.64041;16.17885;0.02583;6.62036;37.20019;0.02635;6.73363
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae;7.20292;2.45749;0.38433;0.39295;2.03634;0.15896;3.3342;0.22375;0.01929;0.55075;0;0.18241;0.07426;0.05449;7.52582;0.02156;21.04611;0.33367;0.91533;0.04077;0.92041;4.64041;16.17885;0.02583;6.62036;37.20019;0.02635;6.73363
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter;0;0;0;0;0;0;1.01684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii;0;0;0;0;0;0;0.44838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii|t__Citrobacter_freundii_unclassified;0;0;0;0;0;0;0.44838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified;0;0;0;0;0;0;0.56845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter;0;0;0;0;0.00449;0;0;0;0;0;0;0;0;0;0;0;0;0.02901;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacteriaceae_noname;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacteriaceae_noname|s__Enterobacteriaceae_bacterium_9_2_54FAA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacteriaceae_noname|s__Enterobacteriaceae_bacterium_9_2_54FAA|t__GCF_000185685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae;0;0;0;0;0.00449;0;0;0;0;0;0;0;0;0;0;0;0;0.02901;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__Enterobacter_cloacae_unclassified;0;0;0;0;0.00449;0;0;0;0;0;0;0;0;0;0;0;0;0.02901;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia;7.20292;2.45749;0.37839;0.39295;1.97891;0.15896;2.3128;0.22375;0.01929;0.55075;0;0.18241;0.07426;0.05449;7.52582;0.02156;21.04275;0.15136;0.91533;0.04077;0.27319;4.64041;16.17885;0.02583;6.62036;37.20019;0.02635;6.72424
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli;6.56362;2.16863;0.34797;0.36247;1.96581;0.15896;2.23576;0.18479;0.01929;0.53514;0;0.18241;0.06622;0.05449;7.5095;0.02156;21.04275;0.1104;0.91533;0.0318;0.21172;4.64041;15.96656;0.02284;6.44576;37.20019;0.01107;6.72424
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__Escherichia_coli_unclassified;6.56362;2.16863;0.34797;0.36247;1.96581;0.15896;2.23576;0.18479;0.01929;0.53514;0;0.18241;0.06622;0.05449;7.5095;0.02156;21.04275;0.1104;0.91533;0.0318;0.21172;4.64041;15.96656;0.02284;6.44576;37.20019;0.01107;6.72424
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_hermannii;0;0;0.00706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_hermannii|t__GCF_000248015;0;0;0.00706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified;0.6393;0.28886;0.02336;0.03047;0.0131;0;0.07704;0.03895;0;0.01561;0;0;0.00803;0;0.01632;0;0;0.04095;0;0.00897;0.06147;0;0.21229;0.00299;0.1746;0;0.01528;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Hafnia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Hafnia|s__Hafnia_alvei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Hafnia|s__Hafnia_alvei|t__GCF_000239255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella;0;0;0.00594;0;0.05294;0;0.00456;0;0;0;0;0;0;0;0;0;0.00336;0.1509;0;0;0.60976;0;0;0;0;0;0;0.0094
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae;0;0;0.00594;0;0.05294;0;0.00456;0;0;0;0;0;0;0;0;0;0.00336;0.13171;0;0;0.60976;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae|t__Klebsiella_pneumoniae_unclassified;0;0;0.00594;0;0.05294;0;0.00456;0;0;0;0;0;0;0;0;0;0.00336;0.13171;0;0;0.60976;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01919;0;0;0;0;0;0;0;0;0;0.0094
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0024;0;0;0.03746;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0024;0;0;0.03746;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica|t__GCF_000367425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0024;0;0;0.03746;0;0;0;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales;0;0;0;0;0.03967;0;0;0;0;0;0;0;0;0;0;0;0.01822;0.00572;0;0;0;0;0;0.01747;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae;0;0;0;0;0.03967;0;0;0;0;0;0;0;0;0;0;0;0.01822;0.00572;0;0;0;0;0;0.01747;0;0;0;0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus;0;0;0;0;0.03967;0;0;0;0;0;0;0;0;0;0;0;0.01822;0.00572;0;0;0;0;0;0.01747;0;0;0;0
